test,success rate,average time,average fun. evals.,failures
1.0,0.191118819714,11209.28,0
0.0,0.0013956284523,88.88,100
0.0,0.000572078227997,41.16,100
0.81,0.106096220016,5167.71,19
0.01,0.158667640686,8123.47,0
0.0,0.00234617948532,133.17,100
0.0,0.00206835985184,134.57,100
0.29,0.133153030872,7694.32,2
0.02,0.0734026098251,4012.72,98
0.03,0.0779470396042,3699.6,3
0.07,0.1013667202,5021.77,2
AVERAGE,0.202727272727,0.0771031206304,4120.60454545,47.6363636364
